event_date,latitude,longitude,fatalities,event_type
2020-03-07,40.307,45.408,0,Protests
2020-08-15,40.307,45.408,0,Protests
2020-09-05,40.307,45.408,0,Protests
2020-11-21,40.307,45.408,0,Protests
2020-12-05,40.307,45.408,0,Protests
2021-03-06,40.307,45.408,0,Protests
2021-04-03,40.307,45.408,0,Protests
2021-04-10,40.307,45.408,0,Protests
2021-04-17,40.307,45.408,0,Protests
2021-09-11,40.307,45.408,0,Protests
2021-10-16,40.307,45.408,0,Protests
2021-11-27,40.307,45.408,0,Protests
2021-12-04,40.307,45.408,0,Protests
2022-01-22,40.307,45.408,0,Protests
2022-02-05,40.307,45.408,0,Protests
2022-03-19,40.307,45.408,0,Protests
2022-03-26,40.307,45.408,0,Protests
2022-04-09,40.307,45.408,0,Protests
2022-04-30,40.307,45.408,0,Protests
2022-10-29,40.307,45.408,0,Protests
2022-12-10,40.307,45.408,0,Protests
2023-02-18,40.307,45.408,0,Protests
2023-04-15,40.307,45.408,0,Protests
2023-04-22,40.307,45.408,0,Protests
2023-05-13,40.307,45.408,0,Protests
2023-09-16,40.307,45.408,0,Protests
2023-09-23,40.307,45.408,0,Protests
2023-12-09,40.307,45.408,0,Protests
2023-12-16,40.307,45.408,0,Protests
2024-02-10,40.307,45.408,0,Protests
2024-02-17,40.307,45.408,0,Protests
2024-03-02,40.307,45.408,0,Protests
2024-04-20,40.307,45.408,0,Protests
2024-04-27,40.307,45.408,0,Protests
2024-05-04,40.307,45.408,0,Protests
2024-05-25,40.307,45.408,0,Protests
2024-06-01,40.307,45.408,0,Protests
2025-01-18,40.307,45.408,0,Protests
2026-01-31,40.307,45.408,0,Protests
2020-12-05,40.307,45.408,0,Protests
2022-04-30,40.307,45.408,0,Protests
2022-05-21,40.307,45.408,0,Protests
2024-05-11,40.307,45.408,0,Protests
2020-09-26,40.307,45.408,0,Strategic developments
2020-10-03,40.307,45.408,0,Strategic developments
2020-10-31,40.307,45.408,0,Strategic developments
2021-07-24,40.307,45.408,0,Strategic developments
2023-08-05,40.307,45.408,0,Strategic developments
2025-11-22,40.307,45.408,0,Strategic developments
2021-06-12,40.307,45.408,0,Strategic developments
2021-08-28,40.307,45.408,0,Strategic developments
2021-09-04,40.307,45.408,0,Strategic developments
2021-09-25,40.307,45.408,0,Strategic developments
2022-08-27,40.307,45.408,0,Strategic developments
2022-09-10,40.307,45.408,0,Strategic developments
2018-10-06,40.307,45.408,0,Violence against civilians
2023-04-22,40.307,45.408,0,Violence against civilians
2023-08-12,40.307,45.408,0,Violence against civilians
2018-09-15,40.4056,44.7202,0,Explosions/Remote violence
2018-04-21,40.4056,44.7202,0,Protests
2018-04-28,40.4056,44.7202,0,Protests
2018-07-07,40.4056,44.7202,0,Protests
2018-09-08,40.4056,44.7202,0,Protests
2018-11-10,40.4056,44.7202,0,Protests
2018-12-08,40.4056,44.7202,0,Protests
2019-05-11,40.4056,44.7202,0,Protests
2019-05-18,40.4056,44.7202,0,Protests
2019-05-25,40.4056,44.7202,0,Protests
2019-06-08,40.4056,44.7202,0,Protests
2019-12-07,40.4056,44.7202,0,Protests
2020-01-11,40.4056,44.7202,0,Protests
2020-01-18,40.4056,44.7202,0,Protests
2021-01-30,40.4056,44.7202,0,Protests
2021-02-06,40.4056,44.7202,0,Protests
2021-02-13,40.4056,44.7202,0,Protests
2021-03-13,40.4056,44.7202,0,Protests
2021-03-20,40.4056,44.7202,0,Protests
2021-06-05,40.4056,44.7202,0,Protests
2021-11-13,40.4056,44.7202,0,Protests
2022-02-26,40.4056,44.7202,0,Protests
2022-03-19,40.4056,44.7202,0,Protests
2022-04-09,40.4056,44.7202,0,Protests
2022-07-16,40.4056,44.7202,0,Protests
2022-09-10,40.4056,44.7202,0,Protests
2022-10-01,40.4056,44.7202,0,Protests
2023-02-11,40.4056,44.7202,0,Protests
2023-08-05,40.4056,44.7202,0,Protests
2024-05-04,40.4056,44.7202,0,Protests
2024-05-11,40.4056,44.7202,0,Protests
2024-06-22,40.4056,44.7202,0,Protests
2024-07-06,40.4056,44.7202,0,Protests
2024-08-03,40.4056,44.7202,0,Protests
2025-02-22,40.4056,44.7202,0,Protests
2025-03-15,40.4056,44.7202,0,Protests
2025-04-05,40.4056,44.7202,0,Protests
2025-05-31,40.4056,44.7202,0,Protests
2025-08-23,40.4056,44.7202,0,Protests
2025-08-30,40.4056,44.7202,0,Protests
2025-11-08,40.4056,44.7202,0,Protests
2026-02-21,40.4056,44.7202,0,Protests
2021-03-13,40.4056,44.7202,0,Protests
2022-04-30,40.4056,44.7202,0,Protests
2022-05-21,40.4056,44.7202,0,Protests
2022-09-10,40.4056,44.7202,0,Protests
2023-02-11,40.4056,44.7202,0,Protests
2024-04-20,40.4056,44.7202,0,Protests
2024-07-20,40.4056,44.7202,0,Protests
2024-09-07,40.4056,44.7202,0,Protests
2021-03-06,40.4056,44.7202,0,Riots
2020-09-26,40.4056,44.7202,0,Strategic developments
2018-08-25,40.4056,44.7202,0,Violence against civilians
2018-02-10,40.959,44.5461,0,Protests
2018-04-14,40.959,44.5461,0,Protests
2018-04-21,40.959,44.5461,0,Protests
2018-04-28,40.959,44.5461,0,Protests
2018-05-19,40.959,44.5461,0,Protests
2018-06-09,40.959,44.5461,0,Protests
2018-06-16,40.959,44.5461,0,Protests
2018-09-29,40.959,44.5461,0,Protests
2018-10-06,40.959,44.5461,0,Protests
2018-10-13,40.959,44.5461,0,Protests
2019-02-09,40.959,44.5461,0,Protests
2019-02-23,40.959,44.5461,0,Protests
2019-05-04,40.959,44.5461,0,Protests
2019-05-18,40.959,44.5461,0,Protests
2019-06-29,40.959,44.5461,0,Protests
2019-08-31,40.959,44.5461,0,Protests
2019-11-23,40.959,44.5461,0,Protests
2020-01-11,40.959,44.5461,0,Protests
2020-01-18,40.959,44.5461,0,Protests
2020-02-22,40.959,44.5461,0,Protests
2020-03-07,40.959,44.5461,0,Protests
2020-04-18,40.959,44.5461,0,Protests
2020-05-02,40.959,44.5461,0,Protests
2020-05-09,40.959,44.5461,0,Protests
2020-05-30,40.959,44.5461,0,Protests
2020-08-15,40.959,44.5461,0,Protests
2020-12-05,40.959,44.5461,0,Protests
2020-12-12,40.959,44.5461,0,Protests
2020-12-19,40.959,44.5461,0,Protests
2021-04-10,40.959,44.5461,0,Protests
2021-04-24,40.959,44.5461,0,Protests
2021-05-01,40.959,44.5461,0,Protests
2021-06-12,40.959,44.5461,0,Protests
2021-08-07,40.959,44.5461,0,Protests
2021-08-14,40.959,44.5461,0,Protests
2021-10-23,40.959,44.5461,0,Protests
2021-11-20,40.959,44.5461,0,Protests
2021-12-11,40.959,44.5461,0,Protests
2022-04-02,40.959,44.5461,0,Protests
2022-04-09,40.959,44.5461,0,Protests
2022-04-30,40.959,44.5461,0,Protests
2022-05-07,40.959,44.5461,0,Protests
2022-05-21,40.959,44.5461,0,Protests
2022-06-11,40.959,44.5461,0,Protests
2022-07-30,40.959,44.5461,0,Protests
2022-09-10,40.959,44.5461,0,Protests
2023-01-28,40.959,44.5461,0,Protests
2023-06-03,40.959,44.5461,0,Protests
2023-09-23,40.959,44.5461,0,Protests
2024-04-20,40.959,44.5461,0,Protests
2024-04-27,40.959,44.5461,0,Protests
2024-05-04,40.959,44.5461,0,Protests
2024-05-11,40.959,44.5461,0,Protests
2024-06-08,40.959,44.5461,0,Protests
2024-09-07,40.959,44.5461,0,Protests
2024-12-07,40.959,44.5461,0,Protests
2025-07-26,40.959,44.5461,0,Protests
2025-09-06,40.959,44.5461,0,Protests
2026-01-17,40.959,44.5461,0,Protests
2022-04-30,40.959,44.5461,0,Protests
2023-12-02,40.959,44.5461,0,Protests
2024-04-27,40.959,44.5461,0,Protests
2018-04-14,40.959,44.5461,0,Riots
2020-12-05,40.959,44.5461,0,Riots
2022-05-07,40.8115,43.8826,1,Explosions/Remote violence
2018-03-03,40.8115,43.8826,0,Protests
2018-03-10,40.8115,43.8826,0,Protests
2018-03-17,40.8115,43.8826,0,Protests
2018-03-31,40.8115,43.8826,0,Protests
2018-04-14,40.8115,43.8826,0,Protests
2018-04-21,40.8115,43.8826,0,Protests
2018-04-28,40.8115,43.8826,0,Protests
2018-05-05,40.8115,43.8826,0,Protests
2018-05-12,40.8115,43.8826,0,Protests
2018-05-26,40.8115,43.8826,0,Protests
2018-06-30,40.8115,43.8826,0,Protests
2018-08-18,40.8115,43.8826,0,Protests
2018-08-25,40.8115,43.8826,0,Protests
2018-09-01,40.8115,43.8826,0,Protests
2018-09-29,40.8115,43.8826,0,Protests
2018-10-06,40.8115,43.8826,0,Protests
2018-11-03,40.8115,43.8826,0,Protests
2019-01-12,40.8115,43.8826,0,Protests
2019-02-23,40.8115,43.8826,0,Protests
2019-03-02,40.8115,43.8826,0,Protests
2019-05-18,40.8115,43.8826,0,Protests
2019-06-15,40.8115,43.8826,0,Protests
2019-08-17,40.8115,43.8826,0,Protests
2019-10-19,40.8115,43.8826,0,Protests
2019-11-09,40.8115,43.8826,0,Protests
2019-11-30,40.8115,43.8826,0,Protests
2020-01-04,40.8115,43.8826,0,Protests
2020-01-18,40.8115,43.8826,0,Protests
2020-02-08,40.8115,43.8826,0,Protests
2020-03-07,40.8115,43.8826,0,Protests
2020-05-02,40.8115,43.8826,0,Protests
2020-05-09,40.8115,43.8826,0,Protests
2020-08-15,40.8115,43.8826,0,Protests
2020-11-28,40.8115,43.8826,0,Protests
2020-12-05,40.8115,43.8826,0,Protests
2020-12-12,40.8115,43.8826,0,Protests
2021-01-09,40.8115,43.8826,0,Protests
2021-01-30,40.8115,43.8826,0,Protests
2021-02-06,40.8115,43.8826,0,Protests
2021-02-13,40.8115,43.8826,0,Protests
2021-02-27,40.8115,43.8826,0,Protests
2021-03-13,40.8115,43.8826,0,Protests
2021-04-03,40.8115,43.8826,0,Protests
2021-04-17,40.8115,43.8826,0,Protests
2021-05-15,40.8115,43.8826,0,Protests
2021-06-05,40.8115,43.8826,0,Protests
2021-06-12,40.8115,43.8826,0,Protests
2021-06-26,40.8115,43.8826,0,Protests
2021-07-03,40.8115,43.8826,0,Protests
2021-07-17,40.8115,43.8826,0,Protests
2021-12-04,40.8115,43.8826,0,Protests
2021-12-11,40.8115,43.8826,0,Protests
2022-01-29,40.8115,43.8826,0,Protests
2022-03-05,40.8115,43.8826,0,Protests
2022-03-12,40.8115,43.8826,0,Protests
2022-04-09,40.8115,43.8826,0,Protests
2022-04-16,40.8115,43.8826,0,Protests
2022-04-23,40.8115,43.8826,0,Protests
2022-04-30,40.8115,43.8826,0,Protests
2022-05-07,40.8115,43.8826,0,Protests
2022-05-28,40.8115,43.8826,0,Protests
2022-06-25,40.8115,43.8826,0,Protests
2022-07-09,40.8115,43.8826,0,Protests
2022-07-30,40.8115,43.8826,0,Protests
2022-08-13,40.8115,43.8826,0,Protests
2022-09-10,40.8115,43.8826,0,Protests
2022-10-08,40.8115,43.8826,0,Protests
2022-11-19,40.8115,43.8826,0,Protests
2023-01-14,40.8115,43.8826,0,Protests
2023-01-28,40.8115,43.8826,0,Protests
2023-02-25,40.8115,43.8826,0,Protests
2023-04-08,40.8115,43.8826,0,Protests
2023-09-09,40.8115,43.8826,0,Protests
2023-09-16,40.8115,43.8826,0,Protests
2023-09-23,40.8115,43.8826,0,Protests
2023-12-02,40.8115,43.8826,0,Protests
2024-02-03,40.8115,43.8826,0,Protests
2024-02-17,40.8115,43.8826,0,Protests
2024-02-24,40.8115,43.8826,0,Protests
2024-03-09,40.8115,43.8826,0,Protests
2024-04-20,40.8115,43.8826,0,Protests
2024-04-27,40.8115,43.8826,0,Protests
2024-05-04,40.8115,43.8826,0,Protests
2024-05-11,40.8115,43.8826,0,Protests
2024-06-01,40.8115,43.8826,0,Protests
2024-11-16,40.8115,43.8826,0,Protests
2025-02-01,40.8115,43.8826,0,Protests
2025-05-10,40.8115,43.8826,0,Protests
2025-08-23,40.8115,43.8826,0,Protests
2025-09-27,40.8115,43.8826,0,Protests
2025-10-04,40.8115,43.8826,0,Protests
2025-12-20,40.8115,43.8826,0,Protests
2018-04-14,40.8115,43.8826,0,Protests
2020-11-14,40.8115,43.8826,0,Protests
2021-10-09,40.8115,43.8826,0,Protests
2022-04-23,40.8115,43.8826,0,Protests
2023-01-07,40.8115,43.8826,0,Protests
2024-05-25,40.8115,43.8826,0,Protests
2025-06-21,40.8115,43.8826,0,Protests
2025-10-18,40.8115,43.8826,0,Protests
2018-10-06,40.8115,43.8826,0,Riots
2021-04-10,40.8115,43.8826,0,Riots
2025-10-18,40.8115,43.8826,0,Strategic developments
2018-03-24,40.8115,43.8826,0,Strategic developments
2018-03-31,40.8115,43.8826,0,Strategic developments
2026-01-10,40.8115,43.8826,0,Strategic developments
2018-08-25,40.8115,43.8826,0,Violence against civilians
2018-12-01,40.8115,43.8826,1,Violence against civilians
2018-02-03,39.3523,46.1498,0,Battles
2018-03-10,39.3523,46.1498,0,Battles
2018-03-17,39.3523,46.1498,0,Battles
2018-05-05,39.3523,46.1498,0,Battles
2018-05-12,39.3523,46.1498,0,Battles
2018-06-02,39.3523,46.1498,0,Battles
2018-06-09,39.3523,46.1498,0,Battles
2018-06-23,39.3523,46.1498,0,Battles
2018-08-18,39.3523,46.1498,0,Battles
2018-09-01,39.3523,46.1498,0,Battles
2018-09-08,39.3523,46.1498,0,Battles
2018-09-15,39.3523,46.1498,0,Battles
2018-09-22,39.3523,46.1498,0,Battles
2018-09-29,39.3523,46.1498,0,Battles
2018-10-20,39.3523,46.1498,0,Battles
2018-10-27,39.3523,46.1498,0,Battles
2018-11-24,39.3523,46.1498,0,Battles
2019-02-02,39.3523,46.1498,0,Battles
2019-02-16,39.3523,46.1498,0,Battles
2019-03-16,39.3523,46.1498,0,Battles
2019-03-23,39.3523,46.1498,0,Battles
2019-04-13,39.3523,46.1498,0,Battles
2019-05-11,39.3523,46.1498,0,Battles
2019-06-22,39.3523,46.1498,0,Battles
2019-07-13,39.3523,46.1498,0,Battles
2019-07-20,39.3523,46.1498,0,Battles
2019-07-27,39.3523,46.1498,0,Battles
2019-08-03,39.3523,46.1498,0,Battles
2019-08-10,39.3523,46.1498,0,Battles
2019-08-17,39.3523,46.1498,0,Battles
2019-08-24,39.3523,46.1498,0,Battles
2019-10-19,39.3523,46.1498,0,Battles
2019-11-09,39.3523,46.1498,0,Battles
2020-01-04,39.3523,46.1498,0,Battles
2020-01-18,39.3523,46.1498,0,Battles
2020-04-18,39.3523,46.1498,0,Battles
2020-04-25,39.3523,46.1498,0,Battles
2020-05-23,39.3523,46.1498,0,Battles
2020-05-30,39.3523,46.1498,0,Battles
2020-06-06,39.3523,46.1498,0,Battles
2020-06-13,39.3523,46.1498,0,Battles
2020-06-20,39.3523,46.1498,0,Battles
2020-06-27,39.3523,46.1498,0,Battles
2020-07-04,39.3523,46.1498,0,Battles
2020-07-11,39.3523,46.1498,0,Battles
2020-07-18,39.3523,46.1498,0,Battles
2020-07-25,39.3523,46.1498,0,Battles
2020-08-01,39.3523,46.1498,0,Battles
2020-08-08,39.3523,46.1498,0,Battles
2020-08-15,39.3523,46.1498,0,Battles
2020-08-22,39.3523,46.1498,0,Battles
2020-10-10,39.3523,46.1498,0,Battles
2020-10-24,39.3523,46.1498,13,Battles
2021-05-15,39.3523,46.1498,0,Battles
2021-05-22,39.3523,46.1498,0,Battles
2021-07-17,39.3523,46.1498,0,Battles
2021-08-07,39.3523,46.1498,0,Battles
2021-08-14,39.3523,46.1498,0,Battles
2021-08-21,39.3523,46.1498,0,Battles
2021-11-06,39.3523,46.1498,0,Battles
2021-11-13,39.3523,46.1498,10,Battles
2022-05-28,39.3523,46.1498,1,Battles
2022-09-10,39.3523,46.1498,89,Battles
2022-09-17,39.3523,46.1498,0,Battles
2022-11-19,39.3523,46.1498,0,Battles
2022-11-26,39.3523,46.1498,0,Battles
2022-12-03,39.3523,46.1498,0,Battles
2022-12-10,39.3523,46.1498,0,Battles
2023-03-18,39.3523,46.1498,0,Battles
2023-03-25,39.3523,46.1498,1,Battles
2023-04-08,39.3523,46.1498,7,Battles
2023-04-29,39.3523,46.1498,0,Battles
2023-05-06,39.3523,46.1498,0,Battles
2023-06-03,39.3523,46.1498,0,Battles
2023-06-10,39.3523,46.1498,0,Battles
2023-06-17,39.3523,46.1498,0,Battles
2023-07-08,39.3523,46.1498,0,Battles
2023-07-15,39.3523,46.1498,0,Battles
2023-07-29,39.3523,46.1498,0,Battles
2023-08-19,39.3523,46.1498,0,Battles
2023-09-09,39.3523,46.1498,0,Battles
2024-02-10,39.3523,46.1498,4,Battles
2024-03-30,39.3523,46.1498,0,Battles
2024-04-06,39.3523,46.1498,0,Battles
2025-03-01,39.3523,46.1498,0,Battles
2025-03-15,39.3523,46.1498,0,Battles
2025-03-22,39.3523,46.1498,0,Battles
2025-03-29,39.3523,46.1498,0,Battles
2025-04-05,39.3523,46.1498,0,Battles
2025-04-12,39.3523,46.1498,0,Battles
2025-04-19,39.3523,46.1498,0,Battles
2025-04-26,39.3523,46.1498,0,Battles
2025-05-03,39.3523,46.1498,0,Battles
2025-05-10,39.3523,46.1498,0,Battles
2025-05-17,39.3523,46.1498,0,Battles
2025-05-24,39.3523,46.1498,0,Battles
2025-05-31,39.3523,46.1498,0,Battles
2025-06-14,39.3523,46.1498,0,Battles
2025-06-21,39.3523,46.1498,0,Battles
2025-06-28,39.3523,46.1498,0,Battles
2022-09-10,39.3523,46.1498,10,Battles
2020-10-10,39.3523,46.1498,1,Explosions/Remote violence
2022-09-10,39.3523,46.1498,0,Explosions/Remote violence
2023-06-10,39.3523,46.1498,0,Explosions/Remote violence
2021-01-16,39.3523,46.1498,0,Explosions/Remote violence
2021-03-27,39.3523,46.1498,0,Explosions/Remote violence
2026-03-28,39.3523,46.1498,0,Explosions/Remote violence
2019-02-02,39.3523,46.1498,0,Explosions/Remote violence
2020-05-02,39.3523,46.1498,0,Explosions/Remote violence
2020-10-10,39.3523,46.1498,0,Explosions/Remote violence
2020-10-24,39.3523,46.1498,0,Explosions/Remote violence
2020-10-31,39.3523,46.1498,1,Explosions/Remote violence
2022-09-10,39.3523,46.1498,0,Explosions/Remote violence
2018-01-20,39.3523,46.1498,0,Protests
2018-05-05,39.3523,46.1498,0,Protests
2018-05-19,39.3523,46.1498,0,Protests
2018-05-26,39.3523,46.1498,0,Protests
2018-07-28,39.3523,46.1498,0,Protests
2018-10-13,39.3523,46.1498,0,Protests
2018-11-17,39.3523,46.1498,0,Protests
2019-03-23,39.3523,46.1498,0,Protests
2019-05-18,39.3523,46.1498,0,Protests
2019-11-09,39.3523,46.1498,0,Protests
2020-01-18,39.3523,46.1498,0,Protests
2020-05-23,39.3523,46.1498,0,Protests
2020-12-12,39.3523,46.1498,0,Protests
2020-12-19,39.3523,46.1498,0,Protests
2021-01-16,39.3523,46.1498,0,Protests
2021-02-27,39.3523,46.1498,0,Protests
2021-04-17,39.3523,46.1498,0,Protests
2021-05-15,39.3523,46.1498,0,Protests
2021-05-29,39.3523,46.1498,0,Protests
2021-06-05,39.3523,46.1498,0,Protests
2021-06-12,39.3523,46.1498,0,Protests
2021-07-10,39.3523,46.1498,0,Protests
2021-07-17,39.3523,46.1498,0,Protests
2021-09-25,39.3523,46.1498,0,Protests
2021-11-20,39.3523,46.1498,0,Protests
2021-11-27,39.3523,46.1498,0,Protests
2022-02-12,39.3523,46.1498,0,Protests
2022-04-09,39.3523,46.1498,0,Protests
2022-04-30,39.3523,46.1498,0,Protests
2022-06-18,39.3523,46.1498,0,Protests
2022-06-25,39.3523,46.1498,0,Protests
2022-08-13,39.3523,46.1498,0,Protests
2023-01-21,39.3523,46.1498,0,Protests
2023-02-25,39.3523,46.1498,0,Protests
2023-04-01,39.3523,46.1498,0,Protests
2023-05-20,39.3523,46.1498,0,Protests
2023-07-22,39.3523,46.1498,0,Protests
2023-09-23,39.3523,46.1498,0,Protests
2024-04-20,39.3523,46.1498,0,Protests
2024-05-04,39.3523,46.1498,0,Protests
2024-06-22,39.3523,46.1498,0,Protests
2024-08-31,39.3523,46.1498,0,Protests
2025-01-25,39.3523,46.1498,0,Protests
2025-02-01,39.3523,46.1498,0,Protests
2025-03-01,39.3523,46.1498,0,Protests
2025-11-29,39.3523,46.1498,0,Protests
2021-05-08,39.3523,46.1498,0,Protests
2022-05-28,39.3523,46.1498,0,Protests
2024-05-25,39.3523,46.1498,0,Protests
2018-07-28,39.3523,46.1498,0,Riots
2020-12-19,39.3523,46.1498,0,Riots
2021-04-17,39.3523,46.1498,0,Riots
2022-09-10,39.3523,46.1498,0,Strategic developments
2021-08-21,39.3523,46.1498,0,Strategic developments
2024-12-28,39.3523,46.1498,0,Strategic developments
2021-07-17,39.3523,46.1498,0,Strategic developments
2021-08-28,39.3523,46.1498,0,Strategic developments
2023-09-02,39.3523,46.1498,0,Strategic developments
2024-08-17,39.3523,46.1498,0,Strategic developments
2025-03-15,39.3523,46.1498,0,Strategic developments
2025-03-29,39.3523,46.1498,0,Strategic developments
2025-04-19,39.3523,46.1498,0,Strategic developments
2020-12-26,39.3523,46.1498,0,Strategic developments
2022-09-10,39.3523,46.1498,0,Strategic developments
2023-03-25,39.3523,46.1498,0,Strategic developments
2023-04-08,39.3523,46.1498,0,Strategic developments
2022-01-08,39.3523,46.1498,0,Violence against civilians
2020-05-23,39.3523,46.1498,0,Violence against civilians
2022-09-10,39.3523,46.1498,10,Violence against civilians
2023-04-01,39.3523,46.1498,0,Violence against civilians
2023-04-08,39.3523,46.1498,1,Violence against civilians
2023-07-08,39.3523,46.1498,0,Violence against civilians
2023-08-12,39.3523,46.1498,0,Violence against civilians
2023-08-19,39.3523,46.1498,0,Violence against civilians
2023-08-26,39.3523,46.1498,0,Violence against civilians
2024-04-06,39.3523,46.1498,0,Violence against civilians
2025-08-02,39.3523,46.1498,0,Violence against civilians
2017-12-30,40.9719,45.155,0,Battles
2018-01-06,40.9719,45.155,0,Battles
2018-01-13,40.9719,45.155,0,Battles
2018-01-20,40.9719,45.155,0,Battles
2018-01-27,40.9719,45.155,0,Battles
2018-02-03,40.9719,45.155,0,Battles
2018-02-10,40.9719,45.155,0,Battles
2018-02-17,40.9719,45.155,0,Battles
2018-02-24,40.9719,45.155,0,Battles
2018-03-03,40.9719,45.155,0,Battles
2018-03-10,40.9719,45.155,0,Battles
2018-03-17,40.9719,45.155,0,Battles
2018-03-24,40.9719,45.155,0,Battles
2018-03-31,40.9719,45.155,0,Battles
2018-04-07,40.9719,45.155,0,Battles
2018-04-14,40.9719,45.155,0,Battles
2018-04-21,40.9719,45.155,0,Battles
2018-04-28,40.9719,45.155,1,Battles
2018-05-05,40.9719,45.155,1,Battles
2018-05-12,40.9719,45.155,0,Battles
2018-05-19,40.9719,45.155,0,Battles
2018-05-26,40.9719,45.155,0,Battles
2018-06-02,40.9719,45.155,0,Battles
2018-06-09,40.9719,45.155,0,Battles
2018-06-16,40.9719,45.155,0,Battles
2018-06-23,40.9719,45.155,0,Battles
2018-07-28,40.9719,45.155,0,Battles
2018-08-04,40.9719,45.155,0,Battles
2018-08-11,40.9719,45.155,0,Battles
2018-08-18,40.9719,45.155,0,Battles
2018-08-25,40.9719,45.155,0,Battles
2018-09-01,40.9719,45.155,0,Battles
2018-09-08,40.9719,45.155,0,Battles
2018-09-15,40.9719,45.155,1,Battles
2018-09-22,40.9719,45.155,0,Battles
2018-09-29,40.9719,45.155,0,Battles
2018-10-06,40.9719,45.155,0,Battles
2018-10-13,40.9719,45.155,0,Battles
2018-10-20,40.9719,45.155,0,Battles
2018-10-27,40.9719,45.155,0,Battles
2018-11-03,40.9719,45.155,0,Battles
2018-11-10,40.9719,45.155,0,Battles
2018-11-17,40.9719,45.155,0,Battles
2018-11-24,40.9719,45.155,0,Battles
2018-12-01,40.9719,45.155,0,Battles
2018-12-08,40.9719,45.155,0,Battles
2018-12-15,40.9719,45.155,0,Battles
2018-12-22,40.9719,45.155,0,Battles
2018-12-29,40.9719,45.155,0,Battles
2019-01-05,40.9719,45.155,0,Battles
2019-01-12,40.9719,45.155,0,Battles
2019-01-19,40.9719,45.155,0,Battles
2019-01-26,40.9719,45.155,0,Battles
2019-02-02,40.9719,45.155,0,Battles
2019-02-09,40.9719,45.155,0,Battles
2019-02-23,40.9719,45.155,0,Battles
2019-03-02,40.9719,45.155,0,Battles
2019-03-09,40.9719,45.155,0,Battles
2019-03-16,40.9719,45.155,0,Battles
2019-03-23,40.9719,45.155,0,Battles
2019-03-30,40.9719,45.155,0,Battles
2019-04-06,40.9719,45.155,0,Battles
2019-04-13,40.9719,45.155,0,Battles
2019-04-20,40.9719,45.155,0,Battles
2019-04-27,40.9719,45.155,0,Battles
2019-05-04,40.9719,45.155,0,Battles
2019-05-11,40.9719,45.155,0,Battles
2019-05-18,40.9719,45.155,0,Battles
2019-05-25,40.9719,45.155,0,Battles
2019-06-01,40.9719,45.155,0,Battles
2019-06-08,40.9719,45.155,0,Battles
2019-06-15,40.9719,45.155,0,Battles
2019-06-22,40.9719,45.155,0,Battles
2019-06-29,40.9719,45.155,0,Battles
2019-07-06,40.9719,45.155,0,Battles
2019-07-13,40.9719,45.155,0,Battles
2019-07-20,40.9719,45.155,0,Battles
2019-07-27,40.9719,45.155,1,Battles
2019-08-03,40.9719,45.155,0,Battles
2019-08-10,40.9719,45.155,0,Battles
